place_id,tripadvisor_id,fsq_id,name,business_status,types,price_level,ta_price_level,price_level_combined,rating,user_ratings_total,ta_rating,ta_user_ratings_total,combined_rating,geometry.location.lat,geometry.location.lng,formatted_address,zip_code,city,international_phone_number,website,google_category,ta_4sq_cuisine1,ta_4sq_cuisine2,ta_4sq_cuisine3,ta_4sq_cuisine4,ta_4sq_cuisine5,main_category_1,main_category_2,main_category_3,main_category_4,combined_main_category,sub_category,neighboorhood_area_km2,resident_population_total,population_age_0_14,population_15_19,population_20_24,population_25_34,population_35_44,population_45_54,population_54_64,population_65+,resident_per_km2,brut_income_annual_per_person,district,district_cluster,combined_main_category_2
ChIJc99j8TNljEcRVNmTX7T0e64,,,Sogal Sa,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2006133,6.1565419,"Rle des Templiers 4, 1207 Genève, Switzerland",1207,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJocL0KyxljEcRGjwee7Kmnes,,,DCO café,OPERATIONAL,"['cafe', 'home_goods_store', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.9,13,,,4.9,46.2006245,6.1565603,"Rle des Templiers 4, 1207 Genève, Switzerland",1207,Genève,+41 22 700 10 69,http://www.dcocafe.com/,Cafe,0,0,0,0,0,General / Café,,,,General / Café,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJJyV89Z9ljEcRl-yo2dLH7KI,,,That's a wrap,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,1,1,,,1,46.2008853,6.1562451,"Rue de la Terrassière 6, 1207 Genève, Switzerland",1207,Genève,+41 22 314 23 50,https://thatsawrap.ch/,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJwZ3l1WJljEcR2k9IOc_So6o,,,Raconte-moi des Salades,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,45,,,5,46.2008853,6.1562451,"Rue de la Terrassière 6, 1207 Genève, Switzerland",1207,Genève,+41 22 314 55 02,http://baristaphan.ch/,Salad shop,0,0,0,0,0,Vegan / Vegetarian / Salad,,,,Vegan / Vegetarian / Salad,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Vegan / Vegetarian / Salad
ChIJz0dl7jNljEcRcDkdOJgELiw,2394835,,Rose Des Sables,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,,,4,5,4,46.2008834,6.1563272,"Rue de la Terrassière 6, 1207 Genève, Switzerland",1207,Genève,,0,Restaurant,Moroccan,Mediterranean,0,0,0,All Other,,,,All Other,Moroccan,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,All Other
ChIJI3Znw2BljEcRT_J6knsVHgg,23950167,,Ultra Burgers,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,4.5,58,4.5,5,4.5,46.2011251,6.1563187,"Rue de la Terrassière 5, 1207 Genève, Switzerland",1207,Genève,+41 22 736 20 43,,Hamburger restaurant,American,Fast Food,0,0,0,Hamburger,American,,,"Hamburger, American",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,"Hamburger, American"
ChIJYSFo8TNljEcRrRMm9hpAudg,10068743,573c33fd498e6f78c3d91fd4,Daje,OPERATIONAL,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",,1,2,4.5,74,4,41,4.3,46.2008891,6.1565719,"Rue de la Terrassière 8, 1207 Genève, Switzerland",1207,Genève,+41 22 736 22 88,,Pizza restaurant,Italian,Pizza,,,0,Pizza,,,,Pizza,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Fast Food
ChIJvYuiVzFljEcRGFfGWKKAF2Q,,,So Si Ha,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.7,19,,,4.7,46.2019988,6.1566843,"Av. de Frontenex 1, 1207 Genève, Switzerland",1207,Genève,+41 22 736 68 79,http://s45.ch/,Thai restaurant,0,0,0,0,0,Thai,,,,Thai,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Asian
ChIJ5yV59zZljEcRONP5C1Y3Ru0,3707093,,Inglewood Eaux-Vives,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.6,1293,4.5,366,4.6,46.2019106,6.1569434,"Av. de Frontenex 5, 1207 Genève, Switzerland",1207,Genève,+41 22 700 27 85,,Hamburger restaurant,American,,0,0,0,Hamburger,American,,,"Hamburger, American",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,"Hamburger, American"
ChIJ3Qll4TNljEcRx5tmzDCi87w,5292540,,Restaurant Côté Parc,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.4,36,2.5,24,3.6,46.2015746,6.1562873,"Rue du Parc 3, 1207 Genève, Switzerland",1207,Genève,+41 22 736 30 17,,Restaurant,Italian,0,0,0,0,Italian,,,,Italian,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,European
ChIJAQBANDJljEcRF1rtFOXM2uc,,,Burger SA,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2014921,6.1558654,"Bd Helvétique 19, 1207 Genève, Switzerland",1207,Genève,+41 22 716 50 24,0,Restaurant,0,0,0,0,0,Hamburger,American,,,"Hamburger, American",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,"Hamburger, American"
ChIJCYHK5jNljEcR5f35tN0yZNM,,,"Berbar, Fast Food des Eaux Vives",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2013985,6.1561156,"Rue du Parc 4, 1207 Genève, Switzerland",1207,Genève,+41 22 736 10 11,0,Restaurant,0,0,0,0,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Fast Food
ChIJr27sVDFljEcRM1RgZB5Yx24,1044974,,Jeu de l'Arc - Restaurant Italien Genève,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.2,250,4,117,4.1,46.2019411,6.1571785,"Av. de Frontenex 5, 1207 Genève, Switzerland",1207,Genève,+41 22 736 88 54,http://www.jeudelarc.ch/,Restaurant,Italian,European,,,0,Italian,European,,,"Italian, European",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,European
ChIJ-88WAUxljEcR0LDPwNU06SY,,,Topper's SA,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,1,,,5,46.2019775,6.1567911,"Av. de Frontenex 3, 1207 Genève, Switzerland",1207,Genève,+41 22 736 20 78,https://yellow.local.ch/d/jxDiuUrY1l-JF78-g7McCg,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJpaEBWX9ljEcRGatQgKJgSag,23934486,,Restaurant la Belle Excuse,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.7,39,,,4.7,46.2020482,6.1568197,"Av. de Frontenex 3, 1207 Genève, Switzerland",1207,Genève,+41 22 736 20 78,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJ2TL0NzFljEcREfpWiTs8R4A,13153552,59d9e938fdb9a77e1f3c5023,Marcel,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.2,464,4,142,4.2,46.2029539,6.1568524,"Rue des Eaux-Vives 3, 1207 Genève, Switzerland",1207,Genève,+41 22 735 33 33,,Restaurant,Contemporary,American,European,,,American,European,,,"American, European",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,"American, European"
ChIJT8QHNzFljEcRZCdQzXb3EzM,3686876,4b7bd8a1f964a52068702fe3,Chez Marino,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.6,852,4.5,337,4.6,46.2031356,6.1570211,"Rue Muzy 22, 1207 Genève, Switzerland",1207,Genève,+41 22 736 45 16,,Italian restaurant,Italian,Pizza,Mediterranean,European,Neapolitan,Italian,,,,Italian,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,European
ChIJ2XyFQDFljEcRUK_LKEJgOKw,4059237,4b7195d1f964a520394f2de3,Au Coin du Bar,OPERATIONAL,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",2,2,3,4.5,134,4.5,119,4.5,46.2028924,6.1564596,"Rue François-Versonnex 17, 1207 Genève, Switzerland",1207,Genève,+41 22 786 38 19,,Restaurant,French,European,Wine Bar,0,0,French,European,,,"French, European",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,European
ChIJ_f1PQDFljEcRMNfU6TI4q5k,815157,4ba235a1f964a520e8e337e3,Café Bon-Vin,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,3.9,161,4,96,3.9,46.2028735,6.1564569,"Rue François-Versonnex 17, 1207 Genève, Switzerland",1207,Genève,+41 22 736 87 90,http://www.cafebonvin.ch/,Restaurant,Swiss,European,0,0,0,Swiss,European,,,"Swiss, European",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,European
ChIJfXnaSDFljEcRRKixIzhU5uQ,4662487,,San Remo,OPERATIONAL,"['cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,3.8,221,3,68,3.6,46.2026824,6.1570081,"Av. Pictet-de-Rochemont 1, 1207 Genève, Switzerland",1207,Genève,+41 22 736 61 01,0,Brewery,Pizza,Italian,Bar,Cafe,Dining bars,Pizza,Italian,,,"Pizza, Italian",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Fast Food
ChIJQ-BwNzFljEcRjw6hSHQ-6OY,,,Edea Ekite Sàrl,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,5,1,,,5,46.2030529,6.1570008,"Rue des Eaux-Vives 7, 1207 Genève, Switzerland",1207,Genève,+41 22 735 15 61,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,General
ChIJQ09lIzFljEcRHz77RfgKjyE,,29da4b419f5f43fb8aadb110,Boro & Cie Sa,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4,4,,,4,46.2036355,6.1566679,"Rue Muzy 13, 1207 Genève, Switzerland",1207,Genève,+41 22 732 38 60,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,General
ChIJYyYOMTFljEcRaza2t2qDoL4,7312281,c780918556384882bd7f5475,Wang,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,3.9,103,3.5,43,3.8,46.2033089,6.1572198,"Rue des Eaux-Vives 9, 1207 Genève, Switzerland",1207,Genève,+41 22 786 01 98,,Chinese restaurant,Chinese,Asian,,0,0,Chinese,,,,Chinese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Asian
ChIJeZ02XmJljEcRwpenojCUiv0,17394944,,Hanae,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,3,4,,,4.5,50,4.5,46.204344,6.156406,"Rue des Pierres-du-Niton 5, 1207 Genève, Switzerland",1207,Genève,+41 22 736 93 93,http://hanae-restaurant.ch/,Spanish restaurant,European,Healthy,Mediterranean,Fusion,Dining bars,Spanish,European,,,"Spanish, European",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,European
ChIJB3MxxTBljEcRduCOecxA12c,776629,4b311960f964a520330025e3,Da Paolo,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.4,1416,4,717,4.3,46.204721,6.157174,"Rue du Lac 3, 1207 Genève, Switzerland",1207,Genève,+41 22 736 30 49,,Pizza restaurant,Italian,Pizza,Mediterranean,European,Tuscan,Pizza,,,,Pizza,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Fast Food
ChIJCZBzmjRljEcRa-YUKfX_F7Y,802788,4b9409f5f964a5204b6334e3,Chez Kei,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,3,4,4.3,157,4.5,106,4.4,46.198355,6.157476,"Rte de Malagnou 6, 1208 Genève, Switzerland",1208,Genève,+41 22 346 47 89,,Chinese restaurant,Chinese,Asian,,,0,Chinese,,,,Chinese,,1.18,16237,2767,713,722,2175,2592,2309,1850,3109,13812,177681,Champel,36,Asian
ChIJV1osdTRljEcREVam9De76Vw,,,Diner First Sa,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.200484,6.1572216,"Rue Saint-Laurent 15, 1207 Genève, Switzerland",1207,Genève,+41 22 736 31 31,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJ48jSCzRljEcRsdNIMwO4mvg,4308072,,La Conca d'Oro,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.6,302,4.5,102,4.6,46.2006751,6.1574008,"Rue de la Terrassière 22, 1207 Genève, Switzerland",1207,Genève,+41 22 736 32 96,,Italian restaurant,Italian,Pizza,International,Mediterranean,European,Italian,Pizza,,,"Italian, Pizza",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Fast Food
ChIJoWcDbDRljEcRnDgOF1Uxjgg,6427415,555f65b0498e13a5916224bd,Izakaya Kakinuma,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.2,84,4.5,7,4.2,46.2002384,6.15781,"Rue de Villereuse 6, 1207 Genève, Switzerland",1207,Genève,+41 22 736 76 80,0,Japanese restaurant,Cafes,0,Japanese,0,0,Japanese,,,,Japanese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Asian
ChIJ-dkxDTRljEcRKhqz9Qdk99s,3239757,,Le Moulin à Poivre,OPERATIONAL,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",,1,2,4.2,38,4.5,19,4.3,46.200498,6.1576575,"Rle du Midi 5, 1207 Genève, Switzerland",1207,Genève,+41 22 718 16 16,,Restaurant,European,French,Swiss,0,0,European,French,Swiss,,"European, French, Swiss",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,European
ChIJeWIJca5ljEcR6pHfs_G8-JI,6699506,4ed664b7b8f7304633a5f850,Chez Moi-Tapas Nocturnes,OPERATIONAL,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",,2,3,4.5,69,4.5,24,4.5,46.200735,6.15715,"Rue de la Terrassière 14, 1207 Genève, Switzerland",1207,Genève,+41 22 736 25 20,https://yellow.local.ch/d/-CbuCpi5ixbheElIxObSwA,Restaurant,French,0,0,0,0,French,,,,French,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,European
ChIJJdME9zNljEcRBhNAR4aVTEM,,,"EL Bazar, Oscar Baqué et Patrick Harb",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,5,1,,,5,46.2009717,6.1571129,"Rue de la Terrassière 11, 1207 Genève, Switzerland",1207,Genève,+41 22 736 70 17,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJl6sfBjRljEcRxcOWjdldMYI,2318615,4bae50bbf964a520afa13be3,Envers du Décor,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.4,183,4,99,4.3,46.201086,6.157507,"Rue de la Chapelle 10, 1207 Genève, Switzerland",1207,Genève,+41 22 735 76 00,,French restaurant,French,European,0,0,0,French,,,,French,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,European
ChIJlwSi4jNljEcRP0DFDuw1gvk,13967611,,Ukiyo Restaurant - Ramen & Udon,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,2,3,4.1,358,4,96,4.1,46.2017121,6.1567319,"Av. de Frontenex 6, 1207 Genève, Switzerland",1207,Genève,+41 22 736 45 59,,Japanese restaurant,Japanese,Asian,Soups,International,,Japanese,,,,Japanese,Ramen,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,Asian
ChIJVVURVDFljEcRJyDbmroDcWQ,,,Hungry Birds,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,,4,3.5,2,,,3.5,46.2019451,6.1571077,"Av. de Frontenex 5, 1207 Genève, Switzerland",1207,Genève,,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,General
ChIJTTKgIFNljEcRXYjrsZp5HBM,19904005,5daaf233e221190008402837,8 Oak Steakhouse,OPERATIONAL,"['restaurant', 'point_of_interest', 'food', 'establishment']",,2,3,4,359,3.5,53,3.9,46.2013573,6.1575619,"Rue de la Chapelle 8, 1207 Genève, Switzerland",1207,Genève,+41 22 736 88 86,,Steak house,Steakhouse,Barbecue,European,0,0,Steakhouse / Barbecue / Grill,European,,,"Steakhouse / Barbecue / Grill, European",,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,"Steakhouse / Barbecue / Grill, European"
ChIJSUw1sjZljEcRxOTEwPNr3xI,7975553,54b11fda498e21d894dc6e51,Restaurant Chez Fouad,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.4,315,4.5,173,4.4,46.2024154,6.1577592,"Av. Pictet-de-Rochemont 7, 1207 Genève, Switzerland",1207,Genève,+41 22 700 99 76,,Restaurant,Lebanese,Mediterranean,Middle Eastern,,,Lebanese,,,,Lebanese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Middle Eastern & African
ChIJN07ptDZljEcRNljo_I7JVJw,6649279,,Restaurant Les 4 Saisons,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.4,111,4.5,29,4.4,46.2026876,6.1575959,"Rue Henri-Blanvalet 3, 1207 Genève, Switzerland",1207,Genève,+41 22 700 50 67,https://www.geneve.directory/restaurants/restaurant-chinois/19016-restaurant-des-quatre-saisons-restaurant-chinois-geneve-ge-1207.html,Restaurant,Chinese,Asian,,0,0,Chinese,,,,Chinese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Asian
ChIJ5UEoAfNljEcROlcilTZRQf4,18942467,5df3ebc6a737c00008647fbb,Khora,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.2,340,4,177,4.1,46.2021686,6.1574838,"Av. Pictet-de-Rochemont 8, 1207 Genève, Switzerland",1207,Genève,+41 22 736 39 12,,Greek restaurant,Greek,Mediterranean,Healthy,0,0,All Other,,,,All Other,Greek,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,18,All Other
ChIJvdOONDFljEcRu-OmlyPoAgo,10634937,57eaad8c498ec010aae244c7,NOODL,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.1,239,4,97,4.1,46.2031191,6.1573922,"Rue des Eaux-Vives 8, 1207 Genève, Switzerland",1207,Genève,+41 22 736 11 88,,Thai restaurant,Asian,Thai,,,0,Thai,,,,Thai,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Asian
ChIJV7qVyzZljEcRbGRhiyxjJLk,,4c4986873013a5930374d8e2,Al Dar,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,,3,4.2,160,,,4.2,46.2031104,6.1577528,"Rue de la Mairie 4, 1207 Genève, Switzerland",1207,Genève,+41 22 700 50 07,https://www.lessaveursduliban.ch/fr/restaurants/al-dar/,Lebanese restaurant,Cafes,0,Lebanese,0,Middle Eastern,Lebanese,,,,Lebanese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Middle Eastern & African
ChIJgVW0yzZljEcRMYuWLYbMZTA,,,nologo restaurant,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4,23,,,4,46.2030195,6.1578745,"Rue de la Mairie 6, 1207 Genève, Switzerland",1207,Genève,+41 22 700 33 00,0,Spanish restaurant,0,0,0,0,0,Spanish,,,,Spanish,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,European
ChIJlyqjtjZljEcRmN_3ZpaSOJk,10533829,57c87984498e4786b0b32ad4,ALMA Restaurant,OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3,2,3,4.2,731,3.5,291,4,46.2025385,6.158017,"Rue Henri-Blanvalet 6, 1207 Genève, Switzerland",1207,Genève,+41 22 736 31 48,,Peruvian restaurant,Peruvian,Latin,,0,0,South American,,,,South American,Peruvian,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,American
ChIJick1B4lnjEcRsP9B4wyvbzY,784997,c66ed1c9cc8848259791a6a4,Kakinuma,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3,4,4.6,213,4.5,196,4.6,46.2027105,6.1576233,"Rue Henri-Blanvalet 3, 1207 Genève, Switzerland",1207,Genève,+41 22 735 47 11,http://www.kakinuma.ch/,Japanese restaurant,Japanese,Sushi,Asian,,0,Japanese,,,,Japanese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Asian
ChIJP60_MzFljEcRCZmyJl0JyuY,,d612a1c1509143be90a873fa,Chez Rafaelle - Eaux-Vives,OPERATIONAL,"['grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",,,4,5,3,,,5,46.2032363,6.1575138,"Rue des Eaux-Vives 10, 1207 Genève, Switzerland",1207,Genève,+41 22 840 44 45,http://www.chez-rafaelle.ch/,Gourmet grocery store,Italian,0,0,0,0,Italian,,,,Italian,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,European
ChIJvdOONDFljEcRQuxrEs-xz3s,13773192,5addc2cbe6774275d0a30014,elua Eaux-Vives,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,4.4,64,4.5,28,4.4,46.2031321,6.1574961,"Rue des Eaux-Vives 8, 1207 Genève, Switzerland",1207,Genève,+41 22 736 31 80,http://www.eluapoke.ch/,Hawaiian restaurant,Hawaiian,,,0,0,Hawaiian,,,,Hawaiian,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,American
ChIJWS87MzFljEcRCYAvmcIQICU,,,Coluni,CLOSED_TEMPORARILY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,,,,,46.2031418,6.1575191,"Rue des Eaux-Vives 10, 1207 Genève, Switzerland",1207,Genève,+41 22 840 44 45,0,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,General
ChIJ559zzDZljEcR9h1KUTrwlbA,2514170,506809db158341e0a499d90d,Qibi,OPERATIONAL,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,2,3,4.3,85,4,75,4.2,46.2032767,6.1576637,"Rue de la Mairie 2, 1207 Genève, Switzerland",1207,Genève,+41 22 700 44 12,,Takeout Restaurant,Healthy,,,,0,General / Fast food / Snacks / Take Away,,,,General / Fast food / Snacks / Take Away,Take Away,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Fast Food
ChIJAQBsyzZljEcRwklVKclvjsU,6750603,db453a1e0a514afd0d476453,Les Saveurs du Liban,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2,3,5,1,4,62,4,46.2031104,6.1577528,"Rue de la Mairie 4, 1205 Genève, Switzerland",1205,Genève,+41 78 333 39 00,https://www.lessaveursduliban.ch/fr/contact/,Lebanese restaurant,Lebanese,Middle Eastern,Mediterranean,,0,Lebanese,,,,Lebanese,,1.43,33448,3886,1264,2253,7285,5620,4812,3966,4362,23371,102007,Eaux-Vives - Lac,15,Middle Eastern & African
ChIJ-dXy0zZljEcRBGEK5dvaJbY,3315084,4c6059d2832fa593c574efd3,Dragon,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,1,2,4.4,155,4.5,23,4.4,46.2037788,6.1577115,"Rue des Eaux-Vives 14, 1207 Genève, Switzerland",1207,Genève,+41 22 700 27 14,https://fr.tripadvisor.ch/Restaurant_Review-g188057-d3315084-Reviews-Restaurant_Dragon-Geneva.html,Chinese restaurant,Chinese,Asian,,0,0,Chinese,,,,Chinese,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,Asian
ChIJxfjn0DBljEcRE3LmNCP60XM,23982685,,L'Esquisse: Grill & Bar,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,,4,3.8,148,,,3.8,46.2044537,6.1574131,"Rue du Lac 7, 1207 Genève, Switzerland",1207,Genève,+41 22 700 04 90,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,General
ChIJF-Zi0zBljEcRrYaylffr6Q8,16807745,,Da Zio Rocco,OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,4,4.7,6,4,1,4.6,46.2043719,6.1577913,"Rue du Simplon 4, 1207 Genève, Switzerland",1207,Genève,+41 22 700 52 28,,Restaurant,0,0,0,0,0,General / Restaurant,,,,General / Restaurant,,1.35,21169,2666,780,996,3839,3699,3048,2638,3503,15694,132730,Eaux-Vives - Lac,15,General
